
# Surface 0 of 1 surfaces

# Curve title: "'test.dat'"
# Contour 0, label:      0.4
 0.140704  7.98776  0.4 
 0.135678  7.98888  0.4 
 0.130653  7.99003  0.4 
 0.125628  7.9912  0.4 
 0.120603  7.99239  0.4 
 0.115578  7.99361  0.4 
 0.110553  7.99486  0.4 
 0.105528  7.99612  0.4 
 0.100503  7.99742  0.4 
 0.095477  7.99872  0.4 
 0.090452  8.00007  0.4 
 0.085427  8.00143  0.4 
 0.080402  8.00282  0.4 
 0.075377  8.00423  0.4 
 0.070352  8.00568  0.4 
 0.065327  8.00714  0.4 
 0.060302  8.00863  0.4 
 0.055276  8.01014  0.4 
 0.050251  8.01168  0.4 
 0.045226  8.01325  0.4 
 0.040201  8.01484  0.4 
 0.035176  8.01645  0.4 
 0.030151  8.01809  0.4 
 0.025126  8.01976  0.4 

 1  8.12318  0.4 
 0.994975  8.12031  0.4 
 0.98995  8.11746  0.4 
 0.984925  8.11465  0.4 
 0.979899  8.11187  0.4 
 0.974874  8.10912  0.4 
 0.973979  8.10863  0.4 
 0.969849  8.10641  0.4 
 0.964824  8.10373  0.4 
 0.959799  8.10109  0.4 
 0.954774  8.09847  0.4 
 0.949749  8.09588  0.4 
 0.944724  8.09332  0.4 
 0.939698  8.09078  0.4 
 0.934673  8.08828  0.4 
 0.929648  8.0858  0.4 
 0.924623  8.08334  0.4 
 0.919598  8.08092  0.4 
 0.914573  8.07853  0.4 
 0.909548  8.07616  0.4 
 0.904523  8.07381  0.4 
 0.899497  8.0715  0.4 
 0.894472  8.06921  0.4 
 0.889447  8.06695  0.4 
 0.884422  8.06471  0.4 
 0.879397  8.06251  0.4 
 0.874372  8.06032  0.4 
 0.869347  8.05817  0.4 
 0.864322  8.05604  0.4 
 0.859296  8.05393  0.4 
 0.854271  8.05185  0.4 
 0.849246  8.0498  0.4 
 0.844221  8.04777  0.4 
 0.839196  8.04577  0.4 
 0.834171  8.04379  0.4 
 0.829146  8.04184  0.4 
 0.824121  8.03992  0.4 
 0.819095  8.03801  0.4 
 0.81407  8.03614  0.4 
 0.809045  8.03429  0.4 
 0.80402  8.03247  0.4 
 0.798995  8.03066  0.4 
 0.79397  8.02888  0.4 
 0.788945  8.02713  0.4 
 0.78392  8.0254  0.4 
 0.778894  8.0237  0.4 
 0.777727  8.02331  0.4 
 0.773869  8.02202  0.4 
 0.768844  8.02037  0.4 
 0.763819  8.01875  0.4 
 0.758794  8.01714  0.4 
 0.753769  8.01557  0.4 
 0.748744  8.01401  0.4 
 0.743719  8.01248  0.4 
 0.738693  8.01097  0.4 
 0.733668  8.00948  0.4 
 0.728643  8.00802  0.4 
 0.723618  8.00659  0.4 
 0.718593  8.00517  0.4 
 0.713568  8.00378  0.4 
 0.708543  8.0024  0.4 
 0.703518  8.00106  0.4 
 0.698492  7.99973  0.4 
 0.693467  7.99843  0.4 
 0.688442  7.99716  0.4 
 0.683417  7.9959  0.4 
 0.678392  7.99467  0.4 
 0.673367  7.99345  0.4 
 0.668342  7.99226  0.4 
 0.663317  7.9911  0.4 
 0.658291  7.98996  0.4 
 0.653266  7.98884  0.4 
 0.648241  7.98773  0.4 
 0.643216  7.98666  0.4 
 0.638191  7.98561  0.4 
 0.633166  7.98457  0.4 
 0.628141  7.98356  0.4 
 0.623116  7.98257  0.4 
 0.61809  7.98161  0.4 
 0.613065  7.98066  0.4 
 0.60804  7.97974  0.4 
 0.603015  7.97884  0.4 
 0.59799  7.97796  0.4 
 0.592965  7.9771  0.4 
 0.58794  7.97626  0.4 
 0.582915  7.97545  0.4 
 0.577889  7.97466  0.4 
 0.572864  7.97389  0.4 
 0.567839  7.97314  0.4 
 0.562814  7.97241  0.4 
 0.557789  7.9717  0.4 
 0.552764  7.97102  0.4 
 0.547739  7.97036  0.4 
 0.542714  7.96972  0.4 
 0.537688  7.9691  0.4 
 0.532663  7.96849  0.4 
 0.527638  7.96792  0.4 
 0.522613  7.96736  0.4 
 0.517588  7.96683  0.4 


# Contour 1, label:      0.3
 0.035176  8.85195  0.3 
 0.030151  8.85517  0.3 
 0.025126  8.85844  0.3 
 0.020101  8.86175  0.3 
 0.0189006  8.86256  0.3 
 0.015075  8.86518  0.3 
 0.01005  8.86868  0.3 
 0.005025  8.87224  0.3 
 0  8.87584  0.3 

 0.522613  8.75281  0.3 
 0.517588  8.75192  0.3 
 0.512563  8.75106  0.3 
 0.507538  8.75025  0.3 
 0.502513  8.74946  0.3 
 0.497487  8.74872  0.3 
 0.492462  8.74802  0.3 
 0.487437  8.74735  0.3 
 0.482412  8.74673  0.3 
 0.477387  8.74614  0.3 
 0.472362  8.74559  0.3 
 0.467337  8.74507  0.3 
 0.462312  8.7446  0.3 
 0.457286  8.74416  0.3 
 0.452261  8.74376  0.3 
 0.447236  8.7434  0.3 
 0.442211  8.74308  0.3 
 0.437186  8.74279  0.3 
 0.432161  8.74254  0.3 
 0.427136  8.74233  0.3 
 0.422111  8.74217  0.3 
 0.417085  8.74204  0.3 
 0.41206  8.74194  0.3 
 0.407035  8.74188  0.3 
 0.40201  8.74186  0.3 
 0.396985  8.74188  0.3 
 0.39196  8.74194  0.3 
 0.386935  8.74204  0.3 
 0.38191  8.74217  0.3 
 0.376884  8.74235  0.3 
 0.371859  8.74256  0.3 
 0.366834  8.74281  0.3 
 0.361809  8.7431  0.3 
 0.356784  8.74343  0.3 
 0.351759  8.74379  0.3 
 0.346734  8.74419  0.3 
 0.341709  8.74463  0.3 
 0.336683  8.74512  0.3 
 0.331658  8.74564  0.3 
 0.326633  8.74621  0.3 
 0.321608  8.7468  0.3 
 0.316583  8.74744  0.3 
 0.311558  8.74812  0.3 
 0.306533  8.74884  0.3 
 0.301508  8.74959  0.3 
 0.296482  8.75039  0.3 
 0.291457  8.75123  0.3 
 0.286432  8.75211  0.3 
 0.281407  8.75302  0.3 
 0.276382  8.75398  0.3 
 0.271357  8.75498  0.3 
 0.266332  8.75601  0.3 
 0.261307  8.7571  0.3 
 0.256281  8.75821  0.3 
 0.251256  8.75937  0.3 
 0.246231  8.76057  0.3 
 0.245537  8.76074  0.3 
 0.241206  8.76183  0.3 
 0.236181  8.76313  0.3 
 0.231156  8.76447  0.3 
 0.226131  8.76586  0.3 
 0.221106  8.76729  0.3 
 0.21608  8.76876  0.3 
 0.211055  8.77027  0.3 
 0.20603  8.77183  0.3 
 0.201005  8.77342  0.3 
 0.19598  8.77507  0.3 
 0.190955  8.77676  0.3 
 0.18593  8.77849  0.3 
 0.180905  8.78026  0.3 
 0.175879  8.78208  0.3 
 0.170854  8.78394  0.3 
 0.165829  8.78585  0.3 
 0.160804  8.7878  0.3 
 0.155779  8.7898  0.3 
 0.150754  8.79184  0.3 
 0.145729  8.79393  0.3 
 0.140704  8.79606  0.3 
 0.135678  8.79824  0.3 
 0.130653  8.80047  0.3 
 0.125628  8.80274  0.3 
 0.120603  8.80506  0.3 
 0.115578  8.80743  0.3 
 0.110553  8.80985  0.3 
 0.105528  8.81231  0.3 
 0.100503  8.81481  0.3 
 0.095477  8.81737  0.3 
 0.090452  8.81998  0.3 
 0.085427  8.82264  0.3 
 0.080402  8.82534  0.3 
 0.075377  8.8281  0.3 
 0.070352  8.8309  0.3 
 0.065327  8.83375  0.3 
 0.060302  8.83666  0.3 
 0.055276  8.83962  0.3 
 0.050251  8.84262  0.3 
 0.045226  8.84568  0.3 
 0.040201  8.84879  0.3 
 0.035176  8.85195  0.3 

 1  9.03762  0.3 
 0.994975  9.03214  0.3 
 0.98995  9.02672  0.3 
 0.984925  9.02136  0.3 
 0.979899  9.01606  0.3 
 0.974874  9.01082  0.3 
 0.969849  9.00564  0.3 
 0.964824  9.00053  0.3 
 0.959799  8.99547  0.3 
 0.954774  8.99046  0.3 
 0.949749  8.98552  0.3 
 0.944724  8.98064  0.3 
 0.939698  8.97581  0.3 
 0.934673  8.97104  0.3 
 0.93012  8.96677  0.3 
 0.929648  8.96634  0.3 
 0.924623  8.96178  0.3 
 0.919598  8.95728  0.3 
 0.914573  8.95284  0.3 
 0.909548  8.94844  0.3 
 0.904523  8.9441  0.3 
 0.899497  8.93982  0.3 
 0.894472  8.93558  0.3 
 0.889447  8.9314  0.3 
 0.884422  8.92727  0.3 
 0.879397  8.92319  0.3 
 0.874372  8.91916  0.3 
 0.869347  8.91518  0.3 
 0.864322  8.91126  0.3 
 0.859296  8.90738  0.3 
 0.854271  8.90355  0.3 
 0.849246  8.89978  0.3 
 0.844221  8.89605  0.3 
 0.839196  8.89238  0.3 
 0.834171  8.88874  0.3 
 0.829146  8.88516  0.3 
 0.824121  8.88164  0.3 
 0.819095  8.87815  0.3 
 0.81407  8.87471  0.3 
 0.809045  8.87133  0.3 
 0.80402  8.86799  0.3 
 0.798995  8.86469  0.3 
 0.795696  8.86256  0.3 
 0.79397  8.86147  0.3 
 0.788945  8.85833  0.3 
 0.78392  8.85523  0.3 
 0.778894  8.85218  0.3 
 0.773869  8.84918  0.3 
 0.768844  8.84622  0.3 
 0.763819  8.84331  0.3 
 0.758794  8.84043  0.3 
 0.753769  8.83761  0.3 
 0.748744  8.83482  0.3 
 0.743719  8.83208  0.3 
 0.738693  8.82939  0.3 
 0.733668  8.82673  0.3 
 0.728643  8.82412  0.3 
 0.723618  8.82156  0.3 
 0.718593  8.81904  0.3 
 0.713568  8.81656  0.3 
 0.708543  8.81412  0.3 
 0.703518  8.81172  0.3 
 0.698492  8.80937  0.3 
 0.693467  8.80706  0.3 
 0.688442  8.80479  0.3 
 0.683417  8.80256  0.3 
 0.678392  8.80038  0.3 
 0.673367  8.79824  0.3 
 0.668342  8.79614  0.3 
 0.663317  8.79407  0.3 
 0.658291  8.79205  0.3 
 0.653266  8.79008  0.3 
 0.648241  8.78814  0.3 
 0.643216  8.78624  0.3 
 0.638191  8.78439  0.3 
 0.633166  8.78257  0.3 
 0.628141  8.78079  0.3 
 0.623116  8.77906  0.3 
 0.61809  8.77737  0.3 
 0.613065  8.77571  0.3 
 0.60804  8.77409  0.3 
 0.603015  8.77252  0.3 
 0.59799  8.77099  0.3 
 0.592965  8.76949  0.3 
 0.58794  8.76803  0.3 
 0.582915  8.76662  0.3 
 0.577889  8.76524  0.3 
 0.572864  8.76391  0.3 
 0.567839  8.76261  0.3 
 0.562814  8.76135  0.3 
 0.560284  8.76074  0.3 
 0.557789  8.76014  0.3 
 0.552764  8.75898  0.3 
 0.547739  8.75786  0.3 
 0.542714  8.75677  0.3 
 0.537688  8.75573  0.3 
 0.532663  8.75471  0.3 
 0.527638  8.75374  0.3 
 0.522613  8.75281  0.3 


# Contour 2, label:      0.2
 0.050251  9.82177  0.2 
 0.045226  9.82824  0.2 
 0.040201  9.83484  0.2 
 0.035176  9.84156  0.2 
 0.030151  9.8484  0.2 
 0.025126  9.85537  0.2 
 0.020101  9.86247  0.2 
 0.015075  9.86969  0.2 
 0.01005  9.87706  0.2 
 0.005025  9.88454  0.2 
 0  9.89217  0.2 

 0.532663  9.64542  0.2 
 0.527638  9.64361  0.2 
 0.522613  9.64187  0.2 
 0.517588  9.6402  0.2 
 0.512563  9.63861  0.2 
 0.507538  9.63708  0.2 
 0.502513  9.63562  0.2 
 0.497487  9.63423  0.2 
 0.492462  9.63292  0.2 
 0.487437  9.63167  0.2 
 0.482412  9.6305  0.2 
 0.477387  9.62939  0.2 
 0.472362  9.62835  0.2 
 0.467337  9.62739  0.2 
 0.462312  9.6265  0.2 
 0.457286  9.62568  0.2 
 0.452261  9.62492  0.2 
 0.447236  9.62423  0.2 
 0.442211  9.62362  0.2 
 0.437186  9.62308  0.2 
 0.432161  9.62261  0.2 
 0.427136  9.62221  0.2 
 0.422111  9.62188  0.2 
 0.417085  9.62162  0.2 
 0.41206  9.62143  0.2 
 0.407035  9.62132  0.2 
 0.40201  9.62128  0.2 
 0.396985  9.62131  0.2 
 0.39196  9.62141  0.2 
 0.386935  9.62157  0.2 
 0.38191  9.62182  0.2 
 0.376884  9.62213  0.2 
 0.371859  9.62253  0.2 
 0.366834  9.62299  0.2 
 0.361809  9.62352  0.2 
 0.356784  9.62412  0.2 
 0.351759  9.6248  0.2 
 0.346734  9.62556  0.2 
 0.341709  9.62638  0.2 
 0.336683  9.62729  0.2 
 0.331658  9.62826  0.2 
 0.326633  9.62931  0.2 
 0.321608  9.63043  0.2 
 0.316583  9.63163  0.2 
 0.311558  9.63291  0.2 
 0.306533  9.63426  0.2 
 0.301508  9.63568  0.2 
 0.296482  9.63718  0.2 
 0.291457  9.63876  0.2 
 0.286432  9.64042  0.2 
 0.281407  9.64215  0.2 
 0.276382  9.64397  0.2 
 0.271357  9.64585  0.2 
 0.267302  9.64744  0.2 
 0.266332  9.64783  0.2 
 0.261307  9.64994  0.2 
 0.256281  9.65214  0.2 
 0.251256  9.65442  0.2 
 0.246231  9.65678  0.2 
 0.241206  9.65923  0.2 
 0.236181  9.66175  0.2 
 0.231156  9.66436  0.2 
 0.226131  9.66705  0.2 
 0.221106  9.66984  0.2 
 0.21608  9.67271  0.2 
 0.211055  9.67566  0.2 
 0.20603  9.6787  0.2 
 0.201005  9.68182  0.2 
 0.19598  9.68504  0.2 
 0.190955  9.68835  0.2 
 0.18593  9.69173  0.2 
 0.180905  9.69522  0.2 
 0.175879  9.6988  0.2 
 0.170854  9.70246  0.2 
 0.165829  9.70621  0.2 
 0.160804  9.71007  0.2 
 0.155779  9.714  0.2 
 0.150754  9.71804  0.2 
 0.145729  9.72217  0.2 
 0.140704  9.7264  0.2 
 0.135678  9.73072  0.2 
 0.130653  9.73514  0.2 
 0.125628  9.73966  0.2 
 0.120603  9.74428  0.2 
 0.115578  9.749  0.2 
 0.110553  9.75382  0.2 
 0.105528  9.75875  0.2 
 0.100503  9.76377  0.2 
 0.095477  9.7689  0.2 
 0.0934019  9.77106  0.2 
 0.090452  9.77425  0.2 
 0.085427  9.77979  0.2 
 0.080402  9.78544  0.2 
 0.075377  9.7912  0.2 
 0.070352  9.79708  0.2 
 0.065327  9.80308  0.2 
 0.060302  9.80919  0.2 
 0.055276  9.81542  0.2 
 0.050251  9.82177  0.2 

 1  10.201  0.2 
 0.994975  10.1894  0.2 
 0.98995  10.1779  0.2 
 0.984925  10.1666  0.2 
 0.982722  10.1617  0.2 
 0.979899  10.1557  0.2 
 0.974874  10.1451  0.2 
 0.969849  10.1347  0.2 
 0.964824  10.1243  0.2 
 0.959799  10.1141  0.2 
 0.954774  10.104  0.2 
 0.949749  10.0941  0.2 
 0.944724  10.0842  0.2 
 0.939698  10.0745  0.2 
 0.934673  10.0649  0.2 
 0.929648  10.0554  0.2 
 0.924623  10.046  0.2 
 0.919598  10.0367  0.2 
 0.91485  10.0281  0.2 
 0.914573  10.0276  0.2 
 0.909548  10.0189  0.2 
 0.904523  10.0104  0.2 
 0.899497  10.0019  0.2 
 0.894472  9.99354  0.2 
 0.889447  9.98528  0.2 
 0.884422  9.97713  0.2 
 0.879397  9.96907  0.2 
 0.874372  9.96111  0.2 
 0.869347  9.95326  0.2 
 0.864322  9.94551  0.2 
 0.859296  9.93784  0.2 
 0.854271  9.93029  0.2 
 0.849246  9.92282  0.2 
 0.844221  9.91545  0.2 
 0.839196  9.90818  0.2 
 0.834171  9.90099  0.2 
 0.831973  9.89789  0.2 
 0.829146  9.89407  0.2 
 0.824121  9.88736  0.2 
 0.819095  9.88075  0.2 
 0.81407  9.87423  0.2 
 0.809045  9.8678  0.2 
 0.80402  9.86145  0.2 
 0.798995  9.85518  0.2 
 0.79397  9.84901  0.2 
 0.788945  9.84292  0.2 
 0.78392  9.83692  0.2 
 0.778894  9.83101  0.2 
 0.773869  9.82517  0.2 
 0.768844  9.81943  0.2 
 0.763819  9.81377  0.2 
 0.758794  9.8082  0.2 
 0.753769  9.8027  0.2 
 0.748744  9.79729  0.2 
 0.743719  9.79196  0.2 
 0.738693  9.78672  0.2 
 0.733668  9.78156  0.2 
 0.728643  9.77649  0.2 
 0.723618  9.77148  0.2 
 0.723189  9.77106  0.2 
 0.718593  9.76674  0.2 
 0.713568  9.7621  0.2 
 0.708543  9.75753  0.2 
 0.703518  9.75304  0.2 
 0.698492  9.74863  0.2 
 0.693467  9.7443  0.2 
 0.688442  9.74005  0.2 
 0.683417  9.73586  0.2 
 0.678392  9.73176  0.2 
 0.673367  9.72774  0.2 
 0.668342  9.72378  0.2 
 0.663317  9.71991  0.2 
 0.658291  9.71611  0.2 
 0.653266  9.71239  0.2 
 0.648241  9.70874  0.2 
 0.643216  9.70516  0.2 
 0.638191  9.70167  0.2 
 0.633166  9.69825  0.2 
 0.628141  9.6949  0.2 
 0.623116  9.69163  0.2 
 0.61809  9.68842  0.2 
 0.613065  9.6853  0.2 
 0.60804  9.68225  0.2 
 0.603015  9.67928  0.2 
 0.59799  9.67637  0.2 
 0.592965  9.67355  0.2 
 0.58794  9.67079  0.2 
 0.582915  9.66811  0.2 
 0.577889  9.6655  0.2 
 0.572864  9.66297  0.2 
 0.567839  9.66051  0.2 
 0.562814  9.65813  0.2 
 0.557789  9.65581  0.2 
 0.552764  9.65357  0.2 
 0.547739  9.65141  0.2 
 0.542714  9.64931  0.2 
 0.538067  9.64744  0.2 
 0.537688  9.64729  0.2 
 0.532663  9.64542  0.2 

 0.997589  373.57  0.2 
 1  306.831  0.2 

 0.0024115  373.57  0.2 
 0  306.825  0.2 


# Contour 3, label:      0.1
 0.060302  11.1923  0.1 
 0.0555512  11.2071  0.1 
 0.055276  11.208  0.1 
 0.050251  11.2252  0.1 
 0.045226  11.243  0.1 
 0.040201  11.2612  0.1 
 0.035176  11.28  0.1 
 0.030151  11.2994  0.1 
 0.025126  11.3194  0.1 
 0.020101  11.34  0.1 
 0.015075  11.3612  0.1 
 0.0120554  11.3743  0.1 
 0.01005  11.3838  0.1 
 0.005025  11.4084  0.1 
 0  11.4337  0.1 

 0.537688  10.9  0.1 
 0.532663  10.895  0.1 
 0.527638  10.89  0.1 
 0.524556  10.8871  0.1 
 0.522613  10.8854  0.1 
 0.517588  10.8812  0.1 
 0.512563  10.877  0.1 
 0.507538  10.873  0.1 
 0.502513  10.8691  0.1 
 0.497487  10.8653  0.1 
 0.492462  10.8617  0.1 
 0.487437  10.8581  0.1 
 0.482412  10.8547  0.1 
 0.477387  10.8514  0.1 
 0.472362  10.8482  0.1 
 0.467337  10.8452  0.1 
 0.462312  10.8423  0.1 
 0.457286  10.8395  0.1 
 0.452261  10.8369  0.1 
 0.447236  10.8344  0.1 
 0.442211  10.832  0.1 
 0.437186  10.8298  0.1 
 0.432161  10.8277  0.1 
 0.427136  10.8257  0.1 
 0.422111  10.8239  0.1 
 0.417085  10.8222  0.1 
 0.41206  10.8207  0.1 
 0.407035  10.8193  0.1 
 0.40201  10.8181  0.1 
 0.396985  10.817  0.1 
 0.39196  10.8161  0.1 
 0.386935  10.8153  0.1 
 0.38191  10.8146  0.1 
 0.376884  10.8142  0.1 
 0.371859  10.8138  0.1 
 0.366834  10.8137  0.1 
 0.361809  10.8136  0.1 
 0.356784  10.8138  0.1 
 0.351759  10.8141  0.1 
 0.346734  10.8145  0.1 
 0.341709  10.8152  0.1 
 0.336683  10.8159  0.1 
 0.331658  10.8169  0.1 
 0.326633  10.818  0.1 
 0.321608  10.8193  0.1 
 0.316583  10.8207  0.1 
 0.311558  10.8223  0.1 
 0.306533  10.8241  0.1 
 0.301508  10.8261  0.1 
 0.296482  10.8282  0.1 
 0.291457  10.8305  0.1 
 0.286432  10.833  0.1 
 0.281407  10.8357  0.1 
 0.276382  10.8385  0.1 
 0.271357  10.8415  0.1 
 0.266332  10.8447  0.1 
 0.261307  10.8481  0.1 
 0.256281  10.8517  0.1 
 0.251256  10.8554  0.1 
 0.246231  10.8594  0.1 
 0.241206  10.8635  0.1 
 0.236181  10.8679  0.1 
 0.231156  10.8724  0.1 
 0.226131  10.8771  0.1 
 0.221106  10.8821  0.1 
 0.21621  10.8871  0.1 
 0.21608  10.8872  0.1 
 0.211055  10.8929  0.1 
 0.20603  10.8988  0.1 
 0.201005  10.9049  0.1 
 0.19598  10.9112  0.1 
 0.190955  10.9178  0.1 
 0.18593  10.9246  0.1 
 0.180905  10.9316  0.1 
 0.175879  10.9389  0.1 
 0.170854  10.9464  0.1 
 0.165829  10.9541  0.1 
 0.160804  10.9621  0.1 
 0.155779  10.9704  0.1 
 0.150754  10.9789  0.1 
 0.145729  10.9877  0.1 
 0.140704  10.9968  0.1 
 0.135678  11.0061  0.1 
 0.130653  11.0158  0.1 
 0.125628  11.0257  0.1 
 0.120603  11.0359  0.1 
 0.116336  11.0448  0.1 
 0.115578  11.0465  0.1 
 0.110553  11.0579  0.1 
 0.105528  11.0697  0.1 
 0.100503  11.0818  0.1 
 0.095477  11.0943  0.1 
 0.090452  11.1071  0.1 
 0.085427  11.1203  0.1 
 0.080402  11.1339  0.1 
 0.075377  11.1479  0.1 
 0.070352  11.1623  0.1 
 0.065327  11.1771  0.1 
 0.060302  11.1923  0.1 

 1  12.0206  0.1 
 0.994975  11.991  0.1 
 0.98995  11.9624  0.1 
 0.984925  11.9347  0.1 
 0.979899  11.9079  0.1 
 0.97975  11.9071  0.1 
 0.974874  11.8833  0.1 
 0.969849  11.8594  0.1 
 0.964824  11.8361  0.1 
 0.959799  11.8135  0.1 
 0.954774  11.7914  0.1 
 0.949749  11.7699  0.1 
 0.944724  11.7489  0.1 
 0.939698  11.7284  0.1 
 0.938582  11.724  0.1 
 0.934673  11.7091  0.1 
 0.929648  11.6904  0.1 
 0.924623  11.672  0.1 
 0.919598  11.6541  0.1 
 0.914573  11.6365  0.1 
 0.909548  11.6193  0.1 
 0.904523  11.6024  0.1 
 0.899497  11.5858  0.1 
 0.894472  11.5696  0.1 
 0.889447  11.5536  0.1 
 0.887156  11.5465  0.1 
 0.884422  11.5383  0.1 
 0.879397  11.5235  0.1 
 0.874372  11.5089  0.1 
 0.869347  11.4945  0.1 
 0.864322  11.4804  0.1 
 0.859296  11.4665  0.1 
 0.854271  11.4529  0.1 
 0.849246  11.4394  0.1 
 0.844221  11.4261  0.1 
 0.839196  11.413  0.1 
 0.834171  11.4001  0.1 
 0.829146  11.3873  0.1 
 0.824121  11.3747  0.1 
 0.823947  11.3743  0.1 
 0.819095  11.3628  0.1 
 0.81407  11.3511  0.1 
 0.809045  11.3395  0.1 
 0.80402  11.328  0.1 
 0.798995  11.3167  0.1 
 0.79397  11.3055  0.1 
 0.788945  11.2945  0.1 
 0.78392  11.2835  0.1 
 0.778894  11.2727  0.1 
 0.773869  11.262  0.1 
 0.768844  11.2514  0.1 
 0.763819  11.2409  0.1 
 0.758794  11.2305  0.1 
 0.753769  11.2202  0.1 
 0.748744  11.2099  0.1 
 0.74733  11.2071  0.1 
 0.743719  11.2003  0.1 
 0.738693  11.1908  0.1 
 0.733668  11.1815  0.1 
 0.728643  11.1723  0.1 
 0.723618  11.1632  0.1 
 0.718593  11.1541  0.1 
 0.713568  11.1452  0.1 
 0.708543  11.1363  0.1 
 0.703518  11.1275  0.1 
 0.698492  11.1188  0.1 
 0.693467  11.1102  0.1 
 0.688442  11.1016  0.1 
 0.683417  11.0932  0.1 
 0.678392  11.0848  0.1 
 0.673367  11.0765  0.1 
 0.668342  11.0682  0.1 
 0.663317  11.0601  0.1 
 0.658291  11.052  0.1 
 0.653782  11.0448  0.1 
 0.653266  11.044  0.1 
 0.648241  11.0368  0.1 
 0.643216  11.0296  0.1 
 0.638191  11.0225  0.1 
 0.633166  11.0154  0.1 
 0.628141  11.0085  0.1 
 0.623116  11.0017  0.1 
 0.61809  10.9949  0.1 
 0.613065  10.9882  0.1 
 0.60804  10.9817  0.1 
 0.603015  10.9752  0.1 
 0.59799  10.9688  0.1 
 0.592965  10.9625  0.1 
 0.58794  10.9563  0.1 
 0.582915  10.9502  0.1 
 0.577889  10.9442  0.1 
 0.572864  10.9383  0.1 
 0.567839  10.9325  0.1 
 0.562814  10.9268  0.1 
 0.557789  10.9212  0.1 
 0.552764  10.9158  0.1 
 0.547739  10.9104  0.1 
 0.542714  10.9051  0.1 
 0.537688  10.9  0.1 

 0.070352  15.0441  0.1 
 0.065327  15.0027  0.1 
 0.060302  14.96  0.1 
 0.0579792  14.9398  0.1 
 0.055276  14.9173  0.1 
 0.050251  14.8744  0.1 
 0.045226  14.8302  0.1 
 0.040201  14.7847  0.1 
 0.035176  14.7381  0.1 
 0.030151  14.6901  0.1 
 0.026316  14.6527  0.1 
 0.025126  14.6413  0.1 
 0.020101  14.5918  0.1 
 0.015075  14.5411  0.1 
 0.01005  14.4891  0.1 
 0.005025  14.4358  0.1 
 0  14.3813  0.1 

 0.542714  16.3947  0.1 
 0.537688  16.3836  0.1 
 0.532663  16.3726  0.1 
 0.527638  16.3617  0.1 
 0.522613  16.3511  0.1 
 0.517588  16.3407  0.1 
 0.512563  16.3305  0.1 
 0.507538  16.3207  0.1 
 0.502513  16.3111  0.1 
 0.497487  16.3018  0.1 
 0.492462  16.2928  0.1 
 0.487437  16.2842  0.1 
 0.482412  16.2759  0.1 
 0.477387  16.268  0.1 
