# euler(y0, y1, ) runge2a(y0, y1, ) runge2b(y0, y1, ) runge2c(y0, y1, ) runge3(y0, y1, ) runge4a(y0, y1, ) runge4b(y0, y1, ) adams2(y0, y1, ) adams3(y0, y1, ) adams4(y0, y1, ) 
0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000
0.100200 1.000000 0.200401 1.010040 0.199398 1.010040 0.199898 1.010040 0.199731 1.010023 0.200395 1.010040 0.200397 1.010040 0.200398 1.010040 0.200397 1.010040 0.200397 1.010040 0.200397
0.200401 1.020080 0.398796 1.040059 0.398711 1.040109 0.399735 1.040093 0.399393 1.040124 0.400705 1.040158 0.400714 1.040158 0.400716 1.040159 0.400685 1.040158 0.400714 1.040158 0.400714
0.300601 1.060040 0.595121 1.090039 0.597525 1.090192 0.599132 1.090141 0.598596 1.090278 0.600537 1.090329 0.600561 1.090329 0.600562 1.090332 0.600454 1.092005 0.603212 1.090329 0.600561
0.400802 1.119671 0.788929 1.159896 0.794854 1.160211 0.797126 1.160106 0.796368 1.160395 0.798916 1.160463 0.798958 1.160463 0.798960 1.160464 0.798710 1.162457 0.801345 1.168813 0.804240
0.501002 1.198722 0.979156 1.249413 0.988934 1.249959 0.991963 1.249777 0.990951 1.250248 0.994075 1.250335 0.994140 1.250334 0.994142 1.250318 0.993678 1.252578 0.996829 1.257763 0.997528
0.601202 1.296834 1.163963 1.358155 1.177135 1.359009 1.181003 1.358724 1.179710 1.359390 1.183365 1.359495 1.183453 1.359495 1.183456 1.359432 1.182708 1.362025 1.186460 1.367171 1.188579
0.701403 1.413464 1.340701 1.485378 1.356001 1.486625 1.360760 1.486208 1.359166 1.487063 1.363293 1.487188 1.363405 1.487188 1.363408 1.487035 1.362322 1.490032 1.366733 1.495478 1.369575
0.801603 1.547802 1.506011 1.629953 1.521454 1.631684 1.527105 1.631106 1.525207 1.632128 1.529734 1.632273 1.529869 1.632273 1.529872 1.631968 1.528419 1.635456 1.533516 1.641219 1.536966
0.901804 1.698705 1.656076 1.790321 1.669165 1.792627 1.675635 1.791855 1.673456 1.793013 1.678302 1.793178 1.678457 1.793178 1.678460 1.792651 1.676654 1.796724 1.682415 1.802871 1.686378
1.002004 1.864645 1.787017 1.964486 1.795071 1.967449 1.802202 1.966456 1.799792 1.967717 1.804876 1.967901 1.805047 1.967901 1.805050 1.967073 1.802954 1.971833 1.809303 1.978417 1.813666
1.102204 2.043704 1.895423 2.150075 1.896002 2.153761 1.903548 2.152523 1.900987 2.153862 1.906235 2.154066 1.906419 2.154067 1.906422 2.152863 1.904159 2.158408 1.910950 2.165470 1.915594
1.202405 2.233627 1.978960 2.344458 1.970353 2.348908 1.977985 2.347411 1.975381 2.348824 1.980733 2.349049 1.980926 2.349050 1.980929 2.347409 1.978679 2.353822 1.985704 2.361389 1.990510
1.302605 2.431919 2.037009 2.544941 2.018702 2.550161 2.026029 2.548401 2.023512 2.549919 2.028926 2.550163 2.029125 2.550165 2.029128 2.548053 2.027119 2.555393 2.034117 2.563478 2.038973
1.402806 2.636028 2.071231 2.749010 2.044303 2.754968 2.050906 2.752955 2.048616 2.754648 2.054064 2.754913 2.054266 2.754915 2.054269 2.752338 2.052761 2.760623 2.059436 2.769224 2.064251
1.503006 2.843566 2.085999 2.954621 2.053362 2.961243 2.058829 2.959000 2.056904 2.960988 2.062372 2.961273 2.062575 2.961276 2.062578 2.958286 2.061831 2.967491 2.067887 2.976595 2.072601
1.603206 3.052584 2.088614 3.160505 2.055053 3.167675 2.059021 3.165239 2.057585 3.167691 2.063065 3.167996 2.063268 3.167999 2.063271 3.164700 2.063525 3.174748 2.068696 3.184331 2.073290
1.703407 3.261864 2.089256 3.366455 2.061283 3.374023 2.063473 3.371443 2.062621 3.374570 2.068115 3.374896 2.068319 3.374900 2.068322 3.371448 2.069764 3.382209 2.073850 3.392248 2.078354
1.803607 3.471209 2.100684 3.573588 2.086237 3.581376 2.086479 3.578710 2.086271 3.582762 2.091796 3.583109 2.092003 3.583113 2.092006 3.579710 2.094759 3.591012 2.097653 3.601483 2.102143
1.903808 3.681698 2.137712 3.784539 2.145798 3.792356 2.144040 3.789668 2.144496 3.794923 2.150105 3.795290 2.150319 3.795295 2.150323 3.792180 2.154441 3.803813 2.156137 3.814705 2.160742
