# euler(y0, y1, ) runge2a(y0, y1, ) runge2b(y0, y1, ) runge2c(y0, y1, ) runge3(y0, y1, ) runge4a(y0, y1, ) runge4b(y0, y1, ) adams2(y0, y1, ) adams3(y0, y1, ) adams4(y0, y1, ) 
0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000
0.050050 1.000000 -0.090090 0.997745 -0.090115 0.997745 -0.090103 0.997745 -0.090107 0.997745 -0.090039 0.997746 -0.090039 0.997746 -0.090039 0.997746 -0.090039 0.997746 -0.090039 0.997746 -0.090039
0.100100 0.995491 -0.180230 0.990985 -0.179923 0.990985 -0.179899 0.990985 -0.179907 0.990991 -0.179771 0.990992 -0.179772 0.990992 -0.179772 0.990991 -0.179746 0.990992 -0.179772 0.990992 -0.179772
0.150150 0.986470 -0.270113 0.979740 -0.269115 0.979742 -0.269079 0.979741 -0.269091 0.979759 -0.268888 0.979761 -0.268889 0.979761 -0.268889 0.979761 -0.268836 0.979392 -0.268578 0.979761 -0.268889
0.200200 0.972951 -0.359426 0.964051 -0.357375 0.964055 -0.357329 0.964054 -0.357344 0.964089 -0.357077 0.964092 -0.357078 0.964092 -0.357078 0.964096 -0.356998 0.963740 -0.356802 0.962241 -0.356311
0.250250 0.954962 -0.447850 0.943972 -0.444383 0.943978 -0.444328 0.943976 -0.444347 0.944034 -0.444016 0.944039 -0.444018 0.944039 -0.444018 0.944049 -0.443910 0.943701 -0.443710 0.942597 -0.443558
0.300300 0.932547 -0.535055 0.919573 -0.529810 0.919582 -0.529750 0.919579 -0.529770 0.919667 -0.529380 0.919672 -0.529382 0.919672 -0.529382 0.919691 -0.529246 0.919351 -0.529044 0.918252 -0.528686
0.350350 0.905768 -0.620702 0.890943 -0.613319 0.890955 -0.613254 0.890951 -0.613276 0.891074 -0.612829 0.891079 -0.612833 0.891079 -0.612833 0.891111 -0.612668 0.890777 -0.612465 0.889701 -0.612007
0.400400 0.874701 -0.704439 0.858185 -0.694560 0.858200 -0.694494 0.858195 -0.694516 0.858359 -0.694018 0.858365 -0.694022 0.858365 -0.694022 0.858411 -0.693829 0.858083 -0.693627 0.857031 -0.693071
0.450450 0.839444 -0.785901 0.821422 -0.773176 0.821440 -0.773111 0.821434 -0.773133 0.821645 -0.772588 0.821651 -0.772594 0.821651 -0.772594 0.821715 -0.772372 0.821390 -0.772172 0.820368 -0.771520
0.500501 0.800110 -0.864712 0.780795 -0.848798 0.780816 -0.848736 0.780809 -0.848757 0.781071 -0.848173 0.781078 -0.848180 0.781078 -0.848180 0.781162 -0.847930 0.780839 -0.847734 0.779851 -0.846987
